sample_id,firm_id,origin,split,decision,document_id,annual_feature_count,candidate_feature_values,verified_feature_values,text_candidate,text_verified,label,industry_status,membership_verified,baseline_ST_verified,registry_label_verified,label_available_date,input_certified,financial_certified,financial_verification_tier,text_verification_tier,unresolved_requirements,baseline_ST_lead,new_ST_followup_lead,lead_is_verified_label,analytical_eligible,reason
300690.SZ:2025,300690.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300692.SZ:2021,300692.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300692.SZ:2022,300692.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300692.SZ:2023,300692.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300692.SZ:2024,300692.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300692.SZ:2025,300692.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300700.SZ:2021,300700.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300700.SZ:2022,300700.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300700.SZ:2023,300700.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300700.SZ:2024,300700.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300700.SZ:2025,300700.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300703.SZ:2021,300703.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300703.SZ:2022,300703.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300703.SZ:2023,300703.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300703.SZ:2024,300703.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300703.SZ:2025,300703.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300710.SZ:2021,300710.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300710.SZ:2022,300710.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300710.SZ:2023,300710.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300710.SZ:2024,300710.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300710.SZ:2025,300710.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300720.SZ:2021,300720.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300720.SZ:2022,300720.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300720.SZ:2023,300720.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300720.SZ:2024,300720.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300720.SZ:2025,300720.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300729.SZ:2021,300729.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300729.SZ:2022,300729.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300729.SZ:2023,300729.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300729.SZ:2024,300729.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300729.SZ:2025,300729.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300732.SZ:2021,300732.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300732.SZ:2022,300732.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300732.SZ:2023,300732.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300732.SZ:2024,300732.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300732.SZ:2025,300732.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300733.SZ:2021,300733.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300733.SZ:2022,300733.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300733.SZ:2023,300733.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300733.SZ:2024,300733.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300733.SZ:2025,300733.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300740.SZ:2021,300740.SZ,2021-05-01,train,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2022-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300740.SZ:2022,300740.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300740.SZ:2023,300740.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300740.SZ:2024,300740.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300740.SZ:2025,300740.SZ,2025-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2026-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300745.SZ:2022,300745.SZ,2022-05-01,validation,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2023-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300745.SZ:2023,300745.SZ,2023-05-01,validation,pending,,12,0,0,False,False,0,pending,True,True,True,2024-04-30,False,False,none,none,historical_industry;annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
300745.SZ:2024,300745.SZ,2024-05-01,test,pending,,12,0,0,False,False,0,verified_nonfinancial,True,True,True,2025-04-30,False,False,none,none,annual_financial_certification;annual_text_certification,0,0,False,False,ST_history_label_and_input_certification_pending
